timestamp_ms,gaze_x,gaze_y,smoothed_x,smoothed_y,gaze_pitch,gaze_yaw,confidence,is_fixation
88.97614479064941,749,630,749,630,-0.51096976,-0.05590128,1.0,True
179.17203903198242,820,555,816.6258316612102,558.5642623297075,-0.41024753,-0.023434155,1.0,True
247.71523475646973,827,551,821.8426954752955,554.7481323943373,-0.39976805,-0.020812131,1.0,True
314.8190975189209,885,546,844.7725322267798,551.4825654325704,-0.39147866,0.015869819,1.0,True
379.85897064208984,860,536,850.5575719724247,546.4583571114217,-0.38145858,-0.0013226792,1.0,True
446.4871883392334,740,553,819.8265580021274,547.7847380485754,-0.39706796,-0.0781044,1.0,True
513.0722522735596,569,487,746.4131465634598,529.9653071586065,-0.3356749,-0.19237909,1.0,False
580.388069152832,624,513,702.7917653333344,523.013163879468,-0.36615536,-0.15389735,1.0,False
646.0962295532227,604,463,662.7673137012143,503.2926467828895,-0.3152236,-0.17157015,1.0,False
712.1238708496094,669,428,650.5365806839002,477.715439670216,-0.28541264,-0.13183227,1.0,False
781.6309928894043,599,414,622.6365053046275,453.7792563723497,-0.27294362,-0.1786125,1.0,False
846.1508750915527,642,418,613.6674032563485,436.4442939520658,-0.27908018,-0.14943898,1.0,False
913.73610496521,635,400,605.9216025438367,418.47966107349316,-0.2588948,-0.15626591,1.0,False
980.7989597320557,607,386,593.4573446112901,401.1651594518803,-0.24109975,-0.17642179,1.0,False
1046.3511943817139,637,367,592.1673077037556,383.1282589745503,-0.2177527,-0.1598143,1.0,False
1113.2290363311768,620,363,587.7150919954627,368.330976975672,-0.21526566,-0.17082933,1.0,False
1180.5541515350342,602,349,580.4646119374787,353.64348592908226,-0.20120633,-0.1836578,1.0,False
1246.3970184326172,654,353,587.7052877800671,343.3546564268587,-0.2082105,-0.14828524,1.0,False
1313.1871223449707,676,365,599.3491782909605,338.42059731251976,-0.2218911,-0.13224113,1.0,False
1381.500005722046,642,361,601.5755512307536,334.0675150825334,-0.22098666,-0.15462717,1.0,False
1448.2250213623047,607,383,595.9531809827511,336.0163241510168,-0.24696425,-0.1749366,1.0,False
1512.9599571228027,208,409,503.22431404263295,343.9182707952643,-0.28459394,-0.42514718,1.0,False
1580.1210403442383,293,432,445.51519614846495,355.966436284561,-0.3150878,-0.36702552,1.0,False
1648.3690738677979,534,606,450.3128965947444,403.94857878166835,-0.49663818,-0.19202268,1.0,False
1712.9111289978027,265,632,397.7531491611453,449.8295551483866,-0.51816064,-0.35384062,1.0,False
1780.7691097259521,431,661,389.67784251140273,494.4736329585625,-0.557224,-0.24723467,1.0,False
1848.1159210205078,361,698,369.15835207129237,539.646024901024,-0.59336203,-0.2849025,1.0,False
1914.8261547088623,307,690,341.5726206731314,575.7897024414168,-0.5926546,-0.31786942,1.0,False
1982.140064239502,238,688,304.9867480004262,605.5183002966596,-0.59686464,-0.3582833,1.0,False
2048.8550662994385,168,634,260.6729636062786,619.1039854809828,-0.53755575,-0.4093552,1.0,False
2115.741968154907,330,604,257.3586812848026,623.9677074647609,-0.5100876,-0.31586233,1.0,False
2182.1281909942627,438,419,277.661960279337,589.8941004505285,-0.33159754,-0.2717483,1.0,False
2248.7261295318604,433,475,294.91087768643223,571.8889329542893,-0.3987565,-0.26589572,1.0,False
2315.6962394714355,281,478,279.68983231545377,556.8740891157377,-0.4102823,-0.36060065,1.0,False
2381.986141204834,203,610,251.80365809995945,570.5273175342058,-0.5500794,-0.38710347,1.0,False
2448.946952819824,352,603,258.9430327330206,580.533658228402,-0.54464364,-0.29620233,1.0,False
2515.41805267334,286,554,252.58142464677377,578.9566118119426,-0.4934401,-0.34493777,1.0,False
2648.859977722168,214,587,233.4632928524414,584.0026390150822,-0.52138406,-0.38467568,1.0,False
2715.534210205078,256,561,226.36317904118977,582.8530055517446,-0.5024538,-0.3617364,1.0,False
2780.2040576934814,278,570,225.4941325122529,583.4512340958435,-0.51227415,-0.34671745,1.0,False
2846.726894378662,332,526,236.3227001249583,574.928328754374,-0.4731471,-0.31900695,1.0,False
2914.9229526519775,429,382,265.6891669958008,538.6055262753362,-0.3153261,-0.27903357,1.0,False
2981.8270206451416,429,356,291.33941437891644,502.2729956915354,-0.28819788,-0.28226596,1.0,False
3046.694278717041,344,287,296.6596203447307,457.45639855723704,-0.21565267,-0.34955025,1.0,False
3113.2962703704834,415,300,315.75775306450595,421.9492735513629,-0.2284525,-0.3000952,1.0,False
3180.9751987457275,431,292,335.55544887311083,390.32613064117044,-0.22004882,-0.28992325,1.0,False
3248.6281394958496,427,298,351.86067286007045,364.9238154611296,-0.22516614,-0.29244372,1.0,False
3313.465118408203,365,301,353.49803223529983,344.31371341021355,-0.22773296,-0.33349803,1.0,False
3380.756139755249,338,298,349.5591422984274,326.65009885992185,-0.22732309,-0.35137054,1.0,False
3447.377920150757,425,306,363.6586876517845,313.7389256269424,-0.23792577,-0.2916487,1.0,False
3515.3212547302246,400,300,370.75401702354793,302.1071529698053,-0.22949979,-0.30931467,1.0,False
3580.2009105682373,412,303,379.22010269832464,293.3740723693802,-0.23015368,-0.30158612,1.0,False
3646.6050148010254,382,295,380.42900294443507,284.9159016269851,-0.21908793,-0.32345787,1.0,False
3714.5678997039795,346,310,374.21649047620855,281.28412509176417,-0.23712844,-0.3444948,1.0,False
3781.316041946411,340,326,367.6703798896199,281.96168235090516,-0.25507066,-0.34565184,1.0,False
3846.9460010528564,335,318,361.06465278317097,281.4906969163301,-0.24574319,-0.3507422,1.0,False
3913.738012313843,373,322,363.0328609909606,282.40063788207834,-0.2503466,-0.3247535,1.0,False
3981.264114379883,357,335,361.5402319099436,286.2565604416975,-0.26679993,-0.33292556,1.0,False
4048.5849380493164,165,469,321.88505735652427,316.7915157420093,-0.409361,-0.43339947,1.0,False
4114.166021347046,349,535,324.8697086266142,356.4488470986172,-0.49280894,-0.3051682,1.0,True
4180.376052856445,421,568,341.97924178498045,397.15525832105476,-0.5124848,-0.25705928,1.0,True
